step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
239,CASH_OUT,71867.47,C628578638,71867.47,0.0,C847386551,71658.84,143526.32,1,0
614,TRANSFER,309061.5,C1528703111,309061.5,0.0,C2133834018,0.0,0.0,1,0
685,TRANSFER,537539.97,C1135563168,537539.97,0.0,C743232088,0.0,0.0,1,0
224,TRANSFER,99316.36,C1707526700,99316.36,0.0,C1178212988,0.0,0.0,1,0
162,CASH_OUT,33964.38,C141129012,0.0,0.0,C1314618182,7994676.25,8028640.63,0,0
441,TRANSFER,107363.54,C564631760,107363.54,0.0,C43570912,0.0,0.0,1,0
381,CASH_IN,158003.99,C56509636,3290670.04,3448674.02,C2082458483,92152942.54,91994938.56,0,0
183,CASH_OUT,627903.12,C1003741197,627903.12,0.0,C1742570828,0.0,627903.12,1,0
345,CASH_OUT,211208.93,C590415310,69015.0,0.0,C1184751311,0.0,211208.93,0,0
281,PAYMENT,16396.34,C1655890499,0.0,0.0,M1229611759,0.0,0.0,0,0
40,CASH_OUT,380659.58,C2145110454,52256.0,0.0,C453888175,1263.0,363312.24,0,0
32,TRANSFER,1164448.96,C107615831,1164448.96,0.0,C144473930,0.0,0.0,1,0
317,TRANSFER,681007.64,C1124786108,681007.64,0.0,C1894579301,0.0,0.0,1,0
17,CASH_IN,112024.34,C977004660,4484479.73,4596504.08,C94760176,1755379.91,1643355.56,0,0
113,CASH_OUT,37119.58,C39621039,37119.58,0.0,C1336335026,0.0,37119.58,1,0
400,CASH_IN,152253.38,C2103646668,327.0,152580.38,C419511624,358485.04,206231.65,0,0
418,CASH_OUT,892376.71,C1724722512,892376.71,0.0,C861479607,31730514.36,32622891.07,1,0
164,PAYMENT,21099.37,C587323524,276303.0,255203.63,M1349831797,0.0,0.0,0,0
517,TRANSFER,555328.55,C308889454,555328.55,0.0,C141414644,0.0,0.0,1,0
45,TRANSFER,217255.97,C1481880227,217255.97,0.0,C948441746,0.0,0.0,1,0
651,TRANSFER,9996886.64,C429282035,9996886.64,0.0,C1318460385,0.0,0.0,1,0
18,CASH_IN,225460.4,C1352724218,1455580.61,1681041.01,C733447522,4116469.06,5364816.12,0,0
188,CASH_OUT,162718.34,C1605177047,21028.0,0.0,C1330086404,0.0,162718.34,0,0
332,CASH_IN,116417.78,C1596047943,9279853.8,9396271.58,C111800056,511651.9,395234.12,0,0
412,TRANSFER,571163.03,C250523545,571163.03,0.0,C1652699189,0.0,0.0,1,0
404,PAYMENT,32397.32,C1589282227,157067.33,124670.01,M573119380,0.0,0.0,0,0
214,CASH_OUT,1368391.5,C486163456,1368391.5,0.0,C385133759,258210.84,1626602.34,1,0
37,CASH_OUT,26174.29,C1044223112,128158.0,101983.71,C222669322,4712383.5,4738557.79,0,0
448,TRANSFER,432544.68,C966717890,432544.68,0.0,C1756376418,0.0,0.0,1,0
175,TRANSFER,895565.06,C1046781112,895565.06,0.0,C556777856,0.0,0.0,1,0
18,CASH_OUT,108628.27,C469451474,0.0,0.0,C1405003788,128201.32,550539.14,0,0
130,TRANSFER,981194.66,C92238215,0.0,0.0,C1894575391,14553881.68,15535076.34,0,0
358,CASH_OUT,272344.49,C1553511848,0.0,0.0,C2004947954,2459138.6,2731483.09,0,0
650,TRANSFER,230652.43,C1117030253,230652.43,0.0,C1682998072,0.0,0.0,1,0
227,CASH_OUT,1162155.11,C2135061184,1162155.11,0.0,C576020247,2402312.87,3564467.98,1,0
107,TRANSFER,1299860.86,C1480088933,1299860.86,0.0,C279309247,0.0,0.0,1,0
394,CASH_OUT,3354215.55,C15998384,3354215.55,0.0,C1911997323,0.0,3354215.55,1,0
281,CASH_OUT,92673.75,C574842958,16866.0,0.0,C747299569,1628913.78,1721587.52,0,0
234,CASH_OUT,390488.5,C1345401574,0.0,0.0,C1524916989,1078527.13,1469015.63,0,0
221,TRANSFER,93708.08,C2026988003,93708.08,0.0,C37447993,0.0,0.0,1,0
17,PAYMENT,4872.53,C1973263336,0.0,0.0,M527636002,0.0,0.0,0,0
359,TRANSFER,2056779.24,C30165590,2056779.24,0.0,C919133464,0.0,0.0,1,0
501,CASH_OUT,73328.47,C486475029,73328.47,0.0,C710448547,121670.8,194999.27,1,0
604,CASH_OUT,714218.48,C1835708623,714218.48,0.0,C1881116283,106940.83,821159.31,1,0
399,TRANSFER,836472.12,C1216420980,0.0,0.0,C413611292,12598129.26,13434601.38,0,0
39,PAYMENT,17214.4,C1007114285,58872.75,41658.36,M1477564633,0.0,0.0,0,0
694,CASH_OUT,76582.23,C1588297046,76582.23,0.0,C870778014,1869045.51,1945627.75,1,0
637,TRANSFER,58521.53,C1367937262,58521.53,0.0,C407576849,0.0,0.0,1,0
174,TRANSFER,18887.22,C269586654,18887.22,0.0,C229186362,0.0,0.0,1,0
652,CASH_OUT,258570.41,C205274654,258570.41,0.0,C1586846066,0.0,258570.41,1,0
228,CASH_OUT,355151.57,C943049260,355151.57,0.0,C591114183,1963631.51,2318783.07,1,0
695,TRANSFER,1305754.09,C1383489618,1305754.09,0.0,C1527197718,0.0,0.0,1,0
673,CASH_OUT,897875.35,C1479974036,897875.35,0.0,C1078117334,0.0,897875.35,1,0
217,PAYMENT,963.81,C1233898743,148717.0,147753.19,M1049939779,0.0,0.0,0,0
465,CASH_OUT,563388.67,C1205919663,563388.67,0.0,C1646816538,0.0,563388.67,1,0
389,CASH_OUT,173668.46,C1332434443,173668.46,0.0,C672297359,383083.73,556752.19,1,0
425,TRANSFER,10000000.0,C40489106,59585040.37,49585040.37,C650095152,0.0,0.0,1,0
512,CASH_OUT,430207.22,C1698844307,430207.22,0.0,C1470257177,148478.49,578685.71,1,0
36,CASH_IN,183158.97,C1378949786,321099.38,504258.35,C1511515333,325555.2,142396.23,0,0
237,CASH_OUT,164453.31,C1528202061,62860.0,0.0,C1523635167,0.0,164453.31,0,0
278,CASH_OUT,423253.33,C694500812,0.0,0.0,C1186594477,1977061.16,2400314.49,0,0
379,PAYMENT,9971.31,C877086531,0.0,0.0,M2094754208,0.0,0.0,0,0
306,CASH_OUT,309555.32,C2020603856,203285.0,0.0,C121127818,128791.51,438346.82,0,0
330,CASH_OUT,40388.58,C587736003,40388.58,0.0,C1028710576,6981191.23,7021579.81,1,0
153,PAYMENT,4742.84,C1519085941,96673.01,91930.17,M19673125,0.0,0.0,0,0
234,PAYMENT,27011.78,C488214957,0.0,0.0,M527076914,0.0,0.0,0,0
259,CASH_OUT,307745.26,C70696092,0.0,0.0,C589554553,3573492.76,3881238.02,0,0
323,CASH_IN,85151.77,C1833484193,7141626.93,7226778.7,C1256307319,2226580.0,2141428.23,0,0
731,CASH_OUT,302227.56,C1814350435,302227.56,0.0,C51409599,1125769.87,1427997.43,1,0
352,CASH_OUT,213197.85,C676991286,0.0,0.0,C1926986105,1581569.69,1794767.54,0,0
381,TRANSFER,122932.49,C465973679,25782.62,0.0,C1641096856,629356.62,752289.11,0,0
305,PAYMENT,29584.87,C682952197,0.0,0.0,M2126405384,0.0,0.0,0,0
343,TRANSFER,802417.45,C517450408,802417.45,0.0,C1440068099,0.0,0.0,1,0
355,PAYMENT,15956.84,C1901815531,51247.0,35290.16,M51170078,0.0,0.0,0,0
739,TRANSFER,7758036.72,C365237849,7758036.72,0.0,C332427023,0.0,0.0,1,0
10,CASH_OUT,59835.0,C1020461364,59835.0,0.0,C2144015041,255480.76,315315.76,1,0
614,CASH_OUT,797235.09,C1003377863,797235.09,0.0,C1895426954,79626.98,876862.07,1,0
357,CASH_OUT,95596.99,C2131264018,0.0,0.0,C211149030,506032.71,601629.69,0,0
362,TRANSFER,60450.18,C2059535727,60450.18,0.0,C214810405,0.0,0.0,1,0
182,TRANSFER,312004.51,C918337740,0.0,0.0,C1659184979,374575.1,686579.61,0,0
179,CASH_IN,155864.33,C867168560,70589.0,226453.33,C169851906,265092.66,109228.33,0,0
560,TRANSFER,730677.5,C1166383807,730677.5,0.0,C522357806,0.0,0.0,1,0
208,CASH_OUT,4815187.09,C2087122635,4815187.09,0.0,C73237279,370304.5,5185491.59,1,0
374,CASH_OUT,190387.88,C1659763136,0.0,0.0,C159934941,8520568.92,8710956.8,0,0
375,CASH_IN,217048.79,C224497804,15609.0,232657.79,C909617768,0.0,0.0,0,0
402,CASH_OUT,110044.64,C1203730410,0.0,0.0,C754579433,1690850.84,1800895.48,0,0
378,CASH_OUT,39366.07,C1026133772,104414.0,65047.93,C877030978,499022.43,538388.5,0,0
335,TRANSFER,723915.85,C452762754,723915.85,0.0,C66230253,0.0,0.0,1,0
250,CASH_OUT,114827.36,C37928805,114827.36,0.0,C377777926,0.0,114827.36,1,0
656,CASH_IN,15545.72,C844915286,3562820.8,3578366.51,C1817811005,813021.41,797475.7,0,0
669,CASH_OUT,111033.79,C628538240,111033.79,0.0,C1203444656,470258.81,581292.59,1,0
162,CASH_IN,162246.97,C2097182037,307334.0,469580.97,C1645243369,0.0,0.0,0,0
226,CASH_IN,249116.45,C210159489,16610296.0,16859412.45,C29759880,1267061.99,1017945.54,0,0
305,PAYMENT,7022.64,C324330862,449513.71,442491.07,M807714224,0.0,0.0,0,0
467,TRANSFER,5937.19,C904059459,5937.19,0.0,C1237495348,0.0,0.0,1,0
153,CASH_IN,101715.04,C380570248,3492675.1,3594390.13,C899579897,536212.61,434497.57,0,0
422,TRANSFER,87381.78,C1133621753,87381.78,0.0,C369327897,0.0,0.0,1,0
621,CASH_OUT,3054359.4,C1436575323,3054359.4,0.0,C832267581,1537363.06,4591722.45,1,0
33,TRANSFER,878804.75,C1617272073,676736.86,0.0,C142585591,1816916.82,2695721.57,0,0
544,CASH_OUT,270594.37,C1057405606,0.0,0.0,C2069993851,1990044.94,2260639.31,0,0
329,TRANSFER,84312.29,C1386334187,84312.29,0.0,C250821807,0.0,0.0,1,0
300,CASH_OUT,419022.25,C974706564,32173.0,0.0,C2119003759,1127.81,420150.06,0,0
578,CASH_OUT,978103.4,C1183549962,978103.4,0.0,C481798847,0.0,978103.4,1,0
259,CASH_OUT,52728.26,C1463195381,28383.0,0.0,C978949815,0.0,52728.26,0,0
626,TRANSFER,55740.39,C1190793859,55740.39,0.0,C31746489,0.0,0.0,1,0
93,TRANSFER,4120.14,C2002472710,4120.14,0.0,C2023856876,0.0,0.0,1,0
22,TRANSFER,489767.32,C869780206,489767.32,0.0,C926230389,0.0,0.0,1,0
688,CASH_OUT,430436.65,C1207475188,317.0,0.0,C1361229739,126285.26,556721.91,0,0
379,CASH_OUT,277197.57,C2031830752,44073.0,0.0,C1410104741,1961681.31,2238878.87,0,0
612,CASH_IN,161781.92,C1490185930,1224.0,163005.92,C956529806,920397.19,758615.27,0,0
643,TRANSFER,40651.96,C1619881995,40651.96,0.0,C293156526,0.0,0.0,1,0
372,PAYMENT,2668.84,C97470208,0.0,0.0,M735650953,0.0,0.0,0,0
437,CASH_OUT,119041.12,C1186588727,119041.12,0.0,C1803677930,1755159.6,1874200.73,1,0
281,CASH_IN,4502.67,C1418941724,40389.55,44892.22,C1670926415,4877475.27,4872972.6,0,0
207,CASH_IN,38195.89,C882623892,20898.0,59093.89,C1216907933,3650.31,0.0,0,0
209,TRANSFER,7044227.89,C16402858,7044227.89,0.0,C2025262313,0.0,0.0,1,0
274,TRANSFER,5052211.09,C39195818,5052211.09,0.0,C717479366,0.0,0.0,1,0
166,TRANSFER,1066829.53,C739969074,67147.55,0.0,C325982869,6256107.02,7322936.55,0,0
16,CASH_OUT,828720.89,C1002446735,828720.89,0.0,C185805228,9142622.59,10184336.54,1,0
449,CASH_OUT,133632.24,C782460784,133632.24,0.0,C260277833,71836828.02,71970460.27,1,0
497,CASH_OUT,1939519.45,C1454351572,1939519.45,0.0,C93303375,38036.62,1977556.07,1,0
570,CASH_OUT,53699.04,C1977088059,5183.0,0.0,C505873863,2684949.27,2738648.3,0,0
308,CASH_OUT,273128.16,C442978865,0.0,0.0,C1414531581,1529612.89,1802741.04,0,0
571,PAYMENT,4738.87,C1206109639,0.0,0.0,M1621943082,0.0,0.0,0,0
621,CASH_OUT,3582885.46,C2138261012,3582885.46,0.0,C1201359775,104200.92,3687086.37,1,0
400,CASH_OUT,64942.03,C1720613870,0.0,0.0,C413396027,2237850.33,2302792.36,0,0
643,TRANSFER,352179.76,C964511313,352179.76,0.0,C2000898325,0.0,0.0,1,0
177,TRANSFER,651572.25,C249250899,20714.0,0.0,C1839374887,0.0,1131194.57,0,0
322,CASH_OUT,145090.72,C1320914715,25781.0,0.0,C316550720,5935711.24,6080801.96,0,0
178,CASH_OUT,3354200.39,C459414804,3354200.39,0.0,C903962920,0.0,3491865.72,1,0
743,TRANSFER,1258818.82,C1531301470,1258818.82,0.0,C1470998563,0.0,0.0,1,0
233,CASH_OUT,592443.66,C1291245872,592443.66,0.0,C497126314,69752.66,662196.32,1,0
236,TRANSFER,30192.13,C441791586,0.0,0.0,C1610884119,216518.21,246710.34,0,0
34,TRANSFER,428239.03,C711340026,428239.03,0.0,C674486348,0.0,0.0,1,0
157,CASH_IN,299876.25,C742306892,26908.07,326784.32,C412335190,380280.07,80403.82,0,0
42,PAYMENT,8992.03,C110675507,127433.0,118440.97,M419859163,0.0,0.0,0,0
547,CASH_OUT,82764.07,C1026137221,82764.07,0.0,C1774300494,99601.89,182365.96,1,0
256,CASH_OUT,159184.35,C2113044974,99959.0,0.0,C912535903,4201073.91,4360258.27,0,0
203,CASH_IN,197269.96,C1651042966,2351280.19,2548550.15,C1983314942,4637893.89,4440623.92,0,0
536,TRANSFER,232565.37,C1429695579,232565.37,0.0,C1381280025,0.0,0.0,1,0
234,CASH_OUT,215527.6,C469168958,49860.0,0.0,C497212677,205223.86,420751.47,0,0
164,PAYMENT,12457.67,C782865688,29946.0,17488.33,M1536227521,0.0,0.0,0,0
630,CASH_OUT,17484.29,C1934743531,17484.29,0.0,C1197685595,0.0,17484.29,1,0
297,PAYMENT,39249.51,C259050133,0.0,0.0,M1948017024,0.0,0.0,0,0
348,CASH_OUT,55533.68,C1738477052,16538.0,0.0,C2100658102,0.0,55533.68,0,0
648,TRANSFER,1086227.44,C1889568678,1086227.44,0.0,C1906681343,0.0,0.0,1,0
429,CASH_OUT,29581.7,C289232973,145028.0,115446.3,C2133187143,0.0,29581.7,0,0
305,CASH_IN,263040.51,C748698835,2052498.31,2315538.82,C36834724,3158932.55,2895892.04,0,0
656,CASH_OUT,110528.53,C2014517092,110528.53,0.0,C1002952732,600331.95,710860.48,1,0
634,CASH_OUT,9168747.51,C2104655508,9168747.51,0.0,C1149132986,332348.14,9501095.65,1,0
349,CASH_IN,115040.8,C167491984,4583502.45,4698543.25,C709128748,325232.79,210191.99,0,0
380,PAYMENT,6829.93,C1387448083,18495.06,11665.13,M199888343,0.0,0.0,0,0
280,CASH_IN,58981.11,C308014093,20553449.19,20612430.3,C543165271,320456.45,261475.34,0,0
12,TRANSFER,2007.0,C439464764,2007.0,0.0,C562360384,0.0,0.0,1,0
188,TRANSFER,312971.23,C1786265629,312971.23,0.0,C427757438,0.0,0.0,1,0
525,CASH_OUT,168875.04,C206377982,89954.44,0.0,C1419637778,188201.02,357076.06,0,0
8,PAYMENT,17165.45,C1511587983,37889.93,20724.48,M1482750590,0.0,0.0,0,0
308,CASH_IN,252917.1,C2097843133,332824.93,585742.03,C536085741,7198970.72,6954153.06,0,0
372,CASH_IN,167065.38,C1852933965,1194484.6,1361549.97,C1803772452,487351.75,320286.37,0,0
324,DEBIT,6748.13,C135220144,10524.0,3775.87,C359007123,318233.48,324981.61,0,0
370,CASH_IN,189452.56,C2024373822,376.0,189828.56,C602308226,240728.63,51276.07,0,0
180,PAYMENT,272.04,C327162663,261433.0,261160.96,M1167518824,0.0,0.0,0,0
298,TRANSFER,40043.74,C1850753027,40043.74,0.0,C995702691,0.0,0.0,1,0
161,PAYMENT,16660.32,C1875970025,55705.07,39044.75,M410711644,0.0,0.0,0,0
281,CASH_OUT,2554662.97,C606408866,2554662.97,0.0,C1601170327,2399641.18,4954304.15,1,0
441,TRANSFER,5429153.98,C2027207246,5429153.98,0.0,C1388180627,0.0,0.0,1,0
685,TRANSFER,4886423.05,C557894266,4886423.05,0.0,C1725513942,0.0,0.0,1,0
503,CASH_IN,282064.44,C945001982,2146998.28,2429062.72,C203082427,3912583.33,3630518.89,0,0
235,PAYMENT,35581.79,C1859032375,0.0,0.0,M414069229,0.0,0.0,0,0
481,TRANSFER,832811.84,C1215783470,832811.84,0.0,C1131260473,0.0,0.0,1,0
354,PAYMENT,26997.95,C228195348,0.0,0.0,M1195170784,0.0,0.0,0,0
650,CASH_OUT,18982.32,C742545295,18982.32,0.0,C1776178192,2207295.98,2226278.3,1,0
161,CASH_OUT,119871.08,C1005911731,0.0,0.0,C2068592959,143037.2,468159.33,0,0
396,CASH_OUT,112627.76,C1858369014,0.0,0.0,C705727376,1809583.74,1922211.5,0,0
12,CASH_IN,22994.93,C1928748057,701038.87,724033.8,C1741320678,590975.75,567980.82,0,0
734,CASH_OUT,1810044.85,C491326843,1810044.85,0.0,C1833702412,1005720.69,2815765.54,1,0
140,TRANSFER,306655.68,C93517955,0.0,0.0,C1502043937,2146750.56,2453406.24,0,0
211,TRANSFER,170507.39,C1745159976,0.0,0.0,C237618567,4229927.99,4400435.38,0,0
234,CASH_IN,525808.86,C1281440463,1043212.11,1569020.97,C435354464,978469.07,452660.2,0,0
184,PAYMENT,8633.25,C1536504673,0.0,0.0,M297621944,0.0,0.0,0,0
150,CASH_OUT,163852.19,C1364188509,163852.19,0.0,C1652775924,548967.17,712819.36,1,0
13,CASH_OUT,79867.26,C446585517,7155.0,0.0,C2146670328,454859.39,534726.65,0,0
704,CASH_OUT,1820864.64,C708222638,1820864.64,0.0,C106425191,1116665.47,2937530.11,1,0
326,PAYMENT,4966.02,C1931075236,229013.08,224047.05,M385739147,0.0,0.0,0,0
127,TRANSFER,426532.4,C1729870002,426532.4,0.0,C1917348003,0.0,0.0,1,0
158,CASH_OUT,398208.14,C1550399189,8712.0,0.0,C277240415,0.0,475698.2,0,0
41,CASH_IN,158198.39,C194756156,561169.94,719368.34,C46230639,177378.42,19180.03,0,0
200,CASH_OUT,5393290.34,C9591597,5393290.34,0.0,C686224839,838712.9,6232003.24,1,0
522,CASH_OUT,32024.02,C502351594,19.0,0.0,C569522666,2559814.22,2591838.25,0,0
400,TRANSFER,5096946.74,C429020184,5096946.74,0.0,C639339113,0.0,0.0,1,0
180,TRANSFER,887941.44,C1508594424,887941.44,0.0,C1444631311,0.0,0.0,1,0
161,PAYMENT,48701.5,C1322194988,7267.8,0.0,M834579832,0.0,0.0,0,0
402,PAYMENT,111.82,C7463862,18538.0,18426.18,M151987882,0.0,0.0,0,0
329,PAYMENT,45039.12,C2076797855,0.0,0.0,M1190965332,0.0,0.0,0,0
726,CASH_OUT,1539474.57,C929950007,1539474.57,0.0,C1800726477,137245.4,1676719.97,1,0
211,CASH_OUT,228048.33,C90903767,0.0,0.0,C1920084587,1678837.62,1906885.95,0,0
298,CASH_OUT,211171.04,C1740685536,0.0,0.0,C681574961,22826014.28,23037185.33,0,0
374,PAYMENT,297.23,C104825299,0.0,0.0,M2006836351,0.0,0.0,0,0
351,CASH_OUT,6721321.33,C276220199,6721321.33,0.0,C150133143,85644.25,6806965.58,1,0
544,CASH_OUT,412668.39,C84071102,412668.39,0.0,C1576697216,1445047.47,1857715.86,1,0
307,CASH_IN,139546.66,C1703823381,7067269.65,7206816.32,C1870035539,665950.04,526403.37,0,0
444,CASH_OUT,10000000.0,C981150535,10000000.0,0.0,C539137020,0.0,10000000.0,1,0
296,TRANSFER,10000000.0,C1734365365,15591414.49,5591414.49,C1564795146,0.0,0.0,1,0
455,TRANSFER,332.36,C1572407780,332.36,0.0,C892688622,0.0,0.0,1,0
34,CASH_OUT,43949.36,C359657675,64723.0,20773.64,C54051206,1403824.98,1447774.33,0,0
134,CASH_OUT,100109.03,C91676568,100109.03,0.0,C307821944,0.0,100109.03,1,0
21,PAYMENT,12221.73,C928020877,0.0,0.0,M835238415,0.0,0.0,0,0
181,TRANSFER,2125289.25,C1046058476,0.0,0.0,C1251838000,11034605.01,13159894.26,0,0
121,CASH_OUT,254440.83,C1310756162,254440.83,0.0,C472522184,0.0,254440.83,1,0
33,CASH_OUT,1448630.38,C942063884,1448630.38,0.0,C1317594509,1294571.45,2743201.82,1,0
160,CASH_OUT,2432747.48,C310661777,2432747.48,0.0,C821758097,9362679.89,11795427.37,1,0
512,TRANSFER,718350.64,C1354307131,718350.64,0.0,C2111981728,0.0,0.0,1,0
561,CASH_OUT,615954.92,C1033091830,615954.92,0.0,C690014487,3271323.95,3887278.88,1,0
331,CASH_OUT,398219.08,C1810039949,398219.08,0.0,C1995930923,0.0,398219.08,1,0
399,CASH_OUT,348960.82,C1628930253,991.0,0.0,C855787614,1182874.62,1531835.43,0,0
161,CASH_OUT,245716.51,C1193438389,0.0,0.0,C2113080487,297121.38,542837.89,0,0
402,CASH_OUT,175347.43,C193202011,0.0,0.0,C706727232,308855.72,484203.14,0,0
281,CASH_OUT,533371.75,C1083415062,0.0,0.0,C2024238220,2213188.33,2746560.08,0,0
87,TRANSFER,1083860.21,C1872678613,1083860.21,0.0,C1669827303,0.0,0.0,1,0
647,TRANSFER,61846.05,C1809717536,61846.05,0.0,C2035598878,0.0,0.0,1,0
404,CASH_OUT,209658.86,C33988175,0.0,0.0,C885671961,995031.35,1204690.22,0,0
305,PAYMENT,6531.16,C424478434,216737.0,210205.84,M646903810,0.0,0.0,0,0
341,TRANSFER,357824.01,C45970482,357824.01,0.0,C687230384,0.0,0.0,1,0
668,CASH_OUT,4022098.69,C105027468,4022098.69,0.0,C303839764,58314.1,4080412.79,1,0
636,TRANSFER,1455839.54,C357561283,1455839.54,0.0,C1197582921,0.0,0.0,1,0
13,CASH_OUT,109487.26,C1011887528,61738.0,0.0,C1563929103,1760889.16,1870376.42,0,0
283,TRANSFER,161440.24,C301275973,187228.0,25787.76,C1573253709,0.0,161440.24,0,0
284,TRANSFER,499094.11,C1438580987,4032.27,0.0,C806017128,617229.01,1116323.12,0,0
214,PAYMENT,5049.77,C1504604908,51105.0,46055.23,M30635881,0.0,0.0,0,0
180,CASH_OUT,218559.91,C1366540236,664.0,0.0,C973342879,2594875.19,2813435.09,0,0
185,CASH_OUT,830495.23,C1269409317,830495.23,0.0,C1312171922,4314942.61,5145437.83,1,0
397,PAYMENT,11482.95,C185614491,0.0,0.0,M812228521,0.0,0.0,0,0
317,TRANSFER,5741.05,C1122558088,5741.05,0.0,C47401126,0.0,0.0,1,0
113,CASH_OUT,1636403.22,C837305312,1636403.22,0.0,C2143635145,1116093.45,2752496.67,1,0
565,CASH_OUT,112958.85,C507000655,112958.85,0.0,C2018087281,159150.2,272109.05,1,0
363,CASH_OUT,2115503.99,C429080055,2115503.99,0.0,C1734499928,0.0,2115503.99,1,0
203,CASH_OUT,430046.92,C599506606,231572.0,0.0,C783133682,6122811.32,6552858.24,0,0
221,TRANSFER,684174.46,C767035250,684174.46,0.0,C870958103,0.0,0.0,1,0
93,CASH_IN,210723.7,C1305189233,1426874.96,1637598.66,C235634044,477961.99,267238.29,0,0
687,PAYMENT,3153.15,C1483170084,171.0,0.0,M1610157354,0.0,0.0,0,0
62,TRANSFER,407833.62,C1585122257,407833.62,0.0,C645113065,0.0,0.0,1,0
583,CASH_OUT,1583.28,C538660797,1583.28,0.0,C595029020,826666.86,828250.14,1,0
641,CASH_OUT,2666139.51,C1114344238,2666139.51,0.0,C1868182822,1193425.04,3859564.55,1,0
509,TRANSFER,2656973.04,C1019433665,2656973.04,0.0,C90138221,0.0,0.0,1,0
106,TRANSFER,2708906.59,C1047102725,2708906.59,0.0,C231294595,0.0,0.0,1,0
396,CASH_OUT,55611.23,C1341262859,110060.81,54449.59,C2133338910,13079258.1,13134869.32,0,0
137,CASH_OUT,98184.43,C81927382,107788.0,9603.57,C382043617,111730.67,209915.1,0,0
138,CASH_OUT,203284.58,C1383434501,0.0,0.0,C917187702,2337418.25,2540702.82,0,0
47,CASH_IN,256990.31,C758975737,2754833.48,3011823.79,C1937294500,6223632.95,5966642.64,0,0
212,CASH_IN,40569.26,C1859901322,9336712.68,9377281.94,C2093804021,134337.9,93768.64,0,0
237,CASH_IN,358897.72,C1466079715,3493594.64,3852492.36,C982809089,687083.21,328185.49,0,0
465,TRANSFER,1760061.57,C1704841255,1760061.57,0.0,C1345313578,0.0,0.0,1,0
393,PAYMENT,5816.47,C1670737276,366123.49,360307.02,M456267915,0.0,0.0,0,0
633,TRANSFER,4128853.75,C1152970909,4128853.75,0.0,C648717098,0.0,0.0,1,0
559,TRANSFER,1431634.93,C190430667,1431634.93,0.0,C581503957,0.0,0.0,1,0
612,CASH_OUT,346183.99,C2146001467,346183.99,0.0,C1068882086,115683.41,461867.4,1,0
300,PAYMENT,18648.97,C1972083507,0.0,0.0,M979981789,0.0,0.0,0,0
171,CASH_OUT,1777674.32,C1402549847,1777674.32,0.0,C354225366,1953534.39,3731208.71,1,0
441,TRANSFER,1043934.97,C408079205,1043934.97,0.0,C1354584978,0.0,0.0,1,0
414,TRANSFER,216000.95,C666284351,216000.95,0.0,C1896227461,0.0,0.0,1,0
476,CASH_OUT,37394.15,C534886270,37394.15,0.0,C998024073,281667.87,319062.02,1,0
614,CASH_OUT,4212682.84,C1612893678,4212682.84,0.0,C1786445505,9728.68,4222411.52,1,0
459,CASH_OUT,277611.08,C2028451849,277611.08,0.0,C677754789,1588077.25,1865688.33,1,0
231,CASH_OUT,247509.17,C984953262,11010.0,0.0,C972548044,5150202.37,5717104.83,0,0
93,PAYMENT,26781.63,C428578065,0.0,0.0,M1732190697,0.0,0.0,0,0
713,CASH_OUT,773926.81,C2108914826,773926.81,0.0,C136745771,1612283.59,2386210.4,1,0
43,TRANSFER,45684.62,C906070313,65084.0,19399.38,C595765340,314949.88,360634.5,0,0
282,TRANSFER,481.9,C2008721842,481.9,0.0,C1886648323,0.0,0.0,1,0
136,CASH_OUT,280407.46,C1052367042,29579.0,0.0,C242867858,158363.85,438771.31,0,0
401,CASH_OUT,99641.22,C2039750357,158.0,0.0,C2074607120,219344.63,318985.85,0,0
237,CASH_OUT,3924102.18,C390716812,3924102.18,0.0,C1387545582,0.0,3924102.18,1,0
379,CASH_OUT,39646.72,C1254185848,5179.0,0.0,C837841829,11640534.86,11809241.62,0,0
280,PAYMENT,10607.95,C1741155514,20290.0,9682.05,M1992944080,0.0,0.0,0,0
607,TRANSFER,265680.73,C871433982,265680.73,0.0,C7350276,0.0,0.0,1,0
605,TRANSFER,269692.53,C1709469664,269692.53,0.0,C1444170043,0.0,0.0,1,0
328,CASH_OUT,342120.59,C870356100,342120.59,0.0,C1052706087,136141.99,487983.3,1,0
567,CASH_OUT,175203.45,C1731825076,175203.45,0.0,C1046160944,2735776.45,2910979.9,1,0
439,TRANSFER,203119.08,C1294508143,203119.08,0.0,C1542262415,0.0,0.0,1,0
169,CASH_OUT,978261.98,C963556658,978261.98,0.0,C1776769189,713151.13,1691413.11,1,0
303,PAYMENT,59322.11,C1169404107,60537.0,1214.89,M770195507,0.0,0.0,0,0
329,CASH_OUT,84312.29,C1963429607,84312.29,0.0,C1947737398,121545.95,205858.24,1,0
698,CASH_OUT,1242226.78,C1381975492,1242226.78,0.0,C522493540,1079508.64,2321735.42,1,0
593,TRANSFER,125146.75,C934206138,125146.75,0.0,C1481637104,0.0,0.0,1,0
22,TRANSFER,2068118.36,C1472367087,2068118.36,0.0,C52390890,0.0,0.0,1,0
398,TRANSFER,313189.89,C87978421,30763.0,0.0,C788394778,71648.3,384838.19,0,0
708,CASH_OUT,1735525.5,C1181245591,1735525.5,0.0,C1457459211,0.0,1735525.5,1,0
